log_death_rate,State,Deep_Pov_All,PovertyAllAgesPct,PerCapitaInc,UnempRate2019,PctEmpFIRE,PctEmpConstruction,PctEmpTrans,PctEmpMining,PctEmpTrade,PctEmpInformation,PctEmpAgriculture,PctEmpManufacturing,PctEmpServices,PopDensity2010,OwnHomePct,Age65AndOlderPct2010,TotalPop25Plus,Under18Pct2010,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,ForeignBornPct,Net_International_Migration_Rate_2010_2019,NetMigrationRate1019,NaturalChangeRate1019,TotalPopEst2019,WhiteNonHispanicPct2010,Type_2015_Update,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,Perpov_1980_0711,HiCreativeClass2000,HiAmenity,Retirement_Destination_2015_Update
-11.5345108159953,NY,12.54887462,16.8,31464,3.6,3.619900498,3.024875622,1.91840796,0.216915423,11.07462687,1.872636816,1.261691542,5.367164179,69.34328358,213.98,55.30437878,10.76,59782,16.4,19.39045198,12.45525409,9.6768258,52.71151852,13.11746081,6.405,-0.925,1.357,102180,80.24,0,3,2,0,1,0,0
-7.66830772606941,NY,6.897416604,14.3,33879,3.8,6.066894953,7.581889246,4.86089493,0.111837478,14.57461405,2.043051664,0.938512446,6.033459006,52.29612719,162.33,68.75997642,14.82,129932,20.17,29.75017702,18.21722132,10.36311301,32.20684666,7.847609912,1.312,-2.029,-0.627,177573,81.7,5,3,2,0,1,0,0
-7.63180705169928,NY,3.763737563,10.8,33605,4.6,4.521401509,7.023201929,3.935873751,0.178476375,15.38027993,1.430942167,0.39139556,7.924977299,53.42392836,75.79,70.94327296,17.12,47790,20.61,31.83092697,18.74241473,11.07553882,30.00418498,3.700372208,0.404,-1.081,-1.54,63944,95.25,5,3,2,0,1,0,0
-8.31395030180836,NY,4.152367293,11.4,27156,4.1,4.222588219,7.944072607,4.226092441,0.749903634,14.88593755,1.180923012,3.584819708,14.06594947,43.50141921,76.06,72.9184889,15.36,44839,21.07,38.16097594,18.38131983,10.74064988,20.40857289,2.16245067,0.126,-2.909,-0.488,61204,93.32,4,3,2,0,0,0,0
-10.0203813040076,NY,4.710399714,9.6,29028,4,4.339980356,6.603622741,4.061307933,0.354051029,16.04650632,1.653760936,2.960323443,16.31832614,44.17414742,155.3,75.94510191,14.25,63828,23.78,34.58826847,18.95406405,13.6084477,22.2927242,2.790129436,0.403,-5.152,1.063,89918,90.98,3,1,1,0,1,0,0
-6.50109330901546,NY,4.30052838,8.3,54572,3.8,10.20061487,6.565577615,4.225730811,0.005210776,11.34490126,3.213798135,0.218018863,3.827210672,56.57381064,2204.69,61.29265371,14.66,665958,24.02,19.56099334,13.81123134,6.229672141,48.18577148,25.56360089,2.937,-1.449,3.227,967506,57.38,0,1,1,0,1,0,0
-8.80139421203136,NY,3.875761788,9.9,27150,4.4,4.105161082,7.434543691,5.123370326,0.42560069,11.2649499,1.104406853,6.890421291,13.05893761,43.31968538,71.12,76.32627253,13.58,29144,20.65,40.69791381,18.57329124,13.81759539,16.54199835,2.046098854,0.185,-5.424,0.043,39859,90.24,4,6,4,0,0,0,0
-8.17731516166019,NY,5.547390081,12.7,27512,3.7,3.693766211,8.237188087,3.255522762,0.11626867,13.92540918,1.082193006,8.129863161,13.80019676,44.11054467,74.96,79.21142984,16.63,16597,24.52,34.0001205,16.99102247,10.82123275,24.40802555,1.487464513,0.43,-3.724,1.899,24913,96.15,5,1,1,0,0,0,0
-8.36453722727803,PA,3.936975691,8,30534,3.3,3.783310446,7.391486059,4.830139113,0.320417139,14.2714988,0.949310407,2.581248632,17.15127271,43.67424921,195.51,77.23668443,15.73,71478,22.13,40.5005736,17.05559753,8.641819861,22.43347603,4.024582692,0.531,1.388,0.119,103009,90.56,0,3,2,0,0,0,1
-8.19698546025203,PA,5.713432931,11.7,36907,4.1,9.091243479,4.953190019,4.81277607,0.605635109,13.38490374,1.956519653,0.147450639,7.833435152,54.11934226,1675.65,64.72600193,16.76,883370,19.75,27.75631955,16.12246284,9.704993378,40.7036689,5.687273012,2.235,-0.128,-0.519,1216045,80.62,0,1,1,0,1,0,0
-8.77550309420953,PA,5.083351111,9.2,26465,5.1,3.972057235,9.054400648,5.824784017,2.217197624,14.36960043,1.265523758,0.988795896,15.25715443,43.72975162,105.54,76.25580564,18.4,48718,20.58,48.04589679,15.23461554,9.942936902,16.24861448,0.464337942,0.017,-3.589,-2.566,64735,97.66,2,1,1,0,0,0,0
-7.43248990806322,PA,4.561946041,11.2,30016,4.5,5.880757137,5.768543067,8.896972686,0.739872988,14.49041248,0.992662926,0.33664221,12.22886738,47.51710956,392.3,73.26206984,18.56,121628,20.45,38.22557306,19.05317854,12.19538264,23.67464729,1.748993385,0.094,-1.397,-2.53,163929,90.42,0,1,1,0,0,0,0
-8.9849025241086,PA,5.050904624,10.5,25163,4.7,2.634328019,9.61529727,8.261797702,0.799382295,15.5107417,0.98106009,3.301993914,13.7893446,40.80483263,49.16,79.79058656,19.04,35353,21.58,51.23751874,13.76969423,8.268039487,14.19964359,0.674744399,0.103,-2.028,-1.616,47888,97.53,0,6,6,0,0,0,0
-7.00274734505575,PA,5.808043889,11.4,30187,4.3,5.394628018,5.487180497,5.464534678,0.223996692,15.1820527,1.299673113,1.591607262,18.58877161,44.2730692,480.37,71.67550351,14.48,281665,23.85,37.23891857,16.5657785,8.179930059,24.48689045,7.461081696,3.248,0.13,2.085,421164,76.9,0,2,2,0,1,0,0
-9.22548346768568,PA,6.245811997,14.4,26648,4.5,3.629010896,6.632878309,6.940152224,0.399102901,18.99977043,1.668815229,1.126671023,10.58329066,45.83149381,241.71,70.16174334,17.73,88518,21.15,45.40432454,15.77080368,8.945073318,20.80932692,1.224947918,0.202,-1.753,-2.353,121829,95.6,0,3,2,0,0,0,0
-9.62120752937334,PA,4.932304942,12.5,27319,4.4,3.50456792,7.293694773,6.743297888,2.119215216,13.28066497,1.415306275,3.276171934,18.19679497,41.31720833,54.58,75.36272771,17.81,43245,22.74,46.73141404,15.16938374,9.173314834,17.84021274,1.443625212,0.312,-4.036,0.198,60323,96.75,0,6,5,0,0,0,0
-6.97570365287151,PA,2.878369436,5.7,44103,3.8,7.634830169,6.614452874,4.091189603,0.09680425,15.49321765,2.156617175,0.392662238,11.51577304,48.81959318,1034.65,76.54802576,14.59,445326,22.95,28.79800416,16.71045481,7.882090873,40.46496275,9.006178457,1.091,0.508,-0.047,628270,86.88,0,1,1,0,1,0,0
-9.19898668846308,PA,3.690411776,8.7,36383,3.9,6.306614986,6.54752982,5.936141508,0.653146883,15.32860783,1.669272116,0.579266334,13.65612352,46.04578453,233.15,75.62303253,15.15,132065,22.44,33.15564305,16.01559838,9.985991746,35.4189225,2.418447091,0.373,2.776,-0.746,187853,95.86,0,1,1,0,1,0,0
-9.98502145551739,PA,6.506282874,14.7,25779,5.3,4.634363386,5.988379194,6.349566401,1.10798974,14.3899077,1.568634294,0.570571095,9.479855525,50.47024131,208.73,73.97566602,18.84,96069,19.65,44.91146988,15.04959977,9.920994285,21.42522562,1.267930137,0.26,-6.054,-3.195,130192,93.31,0,3,2,0,0,0,0
-8.40043463080604,PA,5.603448276,13.9,25898,6,1.812267658,4.089219331,4.507434944,1.25464684,9.897769517,0.882899628,4.089219331,33.96840149,33.96840149,12.83,72.89426523,21.36,3605,19.37,47.37864078,18.25242718,9.486823856,15.9223301,2.283397354,1.102,-9.014,-3.464,4447,98.03,3,7,10,0,0,0,0
-7.70221340744702,PA,5.343353448,11.9,26867,5.4,4.619157923,6.298542036,7.163782532,0.286142526,13.64627333,2.905709225,0.814143616,16.03079439,45.09129309,171.05,77.48164264,17.85,47056,20.75,45.45647739,16.54624277,10.85515131,16.78638218,2.762353162,0.106,1.407,-3.041,64182,93.75,5,2,2,0,0,0,1
-9.51283100445652,PA,12.48323929,18.1,29432,3.3,3.810218788,4.14250531,3.106553211,0.569447883,11.19740426,1.042467521,0.845701776,7.069232874,64.64862329,138.74,61.83428887,11.28,97616,15.92,29.96435011,12.31765284,7.305154893,44.73959187,8.730016167,6.003,3.882,1.406,162385,87.95,4,3,2,0,1,0,0
-7.29060341216898,PA,3.196023713,6.7,48225,3.2,10.24563767,5.625680168,3.521324874,0.145102423,12.84970794,2.188751601,2.40899635,11.01482858,49.81936229,664.73,75.23998903,12.8,350478,24.87,21.42217201,13.78003755,6.237481383,51.81124065,9.60329185,2.076,2.132,2.881,524989,82.1,0,1,1,0,1,0,0
-9.17055950196434,PA,6.887096345,15.3,24293,4.9,3.288727603,6.838285325,6.333635745,1.190746201,12.08323883,0.714447721,1.627353141,13.09253799,50.35722386,66.55,68.97118301,16.42,26347,19.39,45.01081717,12.88571754,9.014309029,22.65912628,1.303216834,0.406,-3.156,-0.564,38438,96.84,4,6,4,0,0,0,0
-10.5873038353546,PA,6.275548623,15.4,23743,5.2,4.179447853,6.851698915,8.232067013,2.3684521,15.58223218,0.949740444,1.114912695,11.5768051,43.40490798,71.32,77.54314332,17.46,59251,19.96,49.14516211,13.40399318,10.06058969,14.31368247,3.033060736,0.663,-0.732,-2.076,79255,94.35,0,4,5,0,0,0,0
-8.77012852753818,PA,6.797680412,12.3,23780,5.4,3.391727766,6.889796832,4.796552303,1.085800638,15.3411317,1.309677058,1.22012649,16.60603347,44.65215201,44.19,69.43841563,16.18,25257,20.69,45.50025735,13.92089322,10.32980956,18.97691729,1.358959922,0.293,-1.999,0.392,38632,95.87,3,4,5,0,0,0,0
-7.49810039664613,PA,8.05550579,12.3,25794,4.8,3.65392274,5.439399973,6.51135006,0.311960706,14.11788132,1.69919023,1.078587548,16.33811231,47.21226603,139.3,69.45301332,16.07,43862,18.66,43.35415622,15.3937349,8.729652091,22.50467375,2.296889157,0.217,-1.979,-1.572,64964,94.36,0,3,2,0,0,0,0
-10.2474436200671,PA,5.066103362,13.4,25731,4.7,3.243158962,6.314804709,4.594475196,0.740625244,11.98513552,0.831579221,2.424573166,21.44954653,43.99313947,87.69,72.99782932,16.57,59902,22.43,46.2889386,15.09298521,7.139995326,20.79897165,1.287080451,0.214,-3.83,-0.667,84629,95.68,3,4,5,0,0,0,0
-8.15215460237795,PA,3.373318793,7.3,36012,3.4,8.140697933,4.966182961,6.683231194,0.214333344,15.19067729,1.417775379,0.832724732,8.085923856,45.80779856,431.57,70.38239429,15.61,172930,20.69,32.92661771,15.68322443,7.899728214,35.81391314,6.350405968,2.133,6.405,1.007,253370,89.43,0,2,2,0,1,0,0
-7.43659211292803,PA,6.232743956,13.2,32485,4,6.828261314,4.289819975,6.723951799,0.173606046,14.37137105,1.359670878,0.660870073,8.675925656,48.12534648,510.62,63.21675441,13.74,189970,23.21,33.61530768,16.99899984,8.639785229,30.49270938,7.455694589,3.411,0.669,3.065,278299,69.9,4,2,2,0,1,0,0
-6.59609993033209,PA,4.748307992,8.8,38251,4,8.215235041,5.073892693,5.62357343,0.06320245,12.57295369,2.028256913,0.278451937,7.361460229,55.20679842,3040.52,69.12526344,14.26,381502,23.33,30.52644547,16.48405513,7.5284009,38.26926202,10.13474066,2.6,-0.543,1.933,566747,71.1,0,1,1,0,1,0,0
-9.20740272798884,PA,4.080820145,9.2,28476,4.9,2.607553366,4.551724138,3.947454844,0.939244663,10.32512315,0.505747126,0.564860427,40.1182266,33.68144499,38.61,77.46776426,18.99,22370,20.82,48.48904783,13.23647743,11.95350916,18.62762629,0.849451124,0.035,-3.653,-2.47,29910,98.12,3,7,9,0,0,0,0
-8.92165779919082,PA,7.227122402,15.3,27349,4.6,6.573720879,4.987232433,3.524479052,0.315248574,12.60994294,1.426499795,0.697487469,16.45755178,50.23958892,351.08,65.80009087,14.55,187964,22.74,39.01917388,15.63331276,8.957034326,27.66327595,4.764613801,1.998,-4.716,0.773,269728,86.53,0,2,2,0,1,0,0
-9.82379478362688,PA,7.974904801,14.6,25876,5.9,3.417142027,8.082331141,7.47556589,2.870326636,15.52156378,1.447879955,0.50866548,10.88180794,45.79079315,172.84,73.91719103,17.99,96690,20.26,49.15089461,14.14830903,9.048505533,16.21056986,1.287333036,0.317,-2.235,-3.018,129274,92.89,0,1,1,0,0,0,0
-8.88861880730088,PA,6.412639405,24,15360,6.8,6.351039261,8.198614319,7.736720554,1.385681293,12.70207852,1.03926097,1.732101617,14.78060046,33.83371824,18.06,85.89822195,18.38,6041,12.4,55.61993048,15.87485516,3.509352756,7.41599073,1.795674058,0.493,0.532,-6.488,7247,75.82,4,9,9,0,0,0,1
-8.08016646426727,PA,3.600456907,11,29748,3.8,4.700469637,6.108016601,6.240443425,0.182940149,15.37652905,1.366590214,2.450578855,15.45844255,41.96565094,193.75,70.01993024,16.49,107004,23.89,42.69466562,15.14522822,8.604351239,20.98519682,3.540139576,0.951,1.493,1.91,155027,90.23,0,3,2,0,0,0,0
-8.48549610467298,PA,4.854705597,11.5,26082,4.4,3.370107299,10.03475895,5.954359982,1.042768626,13.85824392,0.831192383,2.826054103,21.67145232,34.66827868,33.93,78.63865546,17.14,10466,23.11,52.18803745,14.22702083,7.452703994,13.41486719,0.758306907,0.101,-1.11,-1.124,14530,96.91,3,8,7,0,0,0,0
-9.80463360098344,PA,6.276586251,15.9,26902,5.1,2.388752389,10.00546001,6.825006825,9.78023478,12.53753754,0.839475839,0.662025662,5.978705979,44.86759487,67.17,74.1467877,15.33,26363,19.85,46.36042939,15.00587945,7.806395327,18.24526799,0.845358604,-0.008,-5.201,-0.948,36233,94.11,2,6,4,0,0,0,0
-8.92589749211547,PA,5.392095593,13.7,24159,5.9,3.018500487,9.325976415,4.879368171,0.730282376,11.89548848,1.325327275,2.666883047,13.47506221,45.08817484,52.49,75.64850071,16.24,32727,20.13,49.21929905,15.35123904,7.602285575,16.94319675,1.483895115,0.615,-0.378,-1.47,45144,91.91,4,6,5,0,0,0,0
-8.9415692638101,PA,7.786653959,15.5,25276,5,4.633359119,7.572888047,6.220491344,3.585051615,14.80701006,1.197684654,1.595134573,9.264050788,47.45658727,107.47,70.31747905,15.69,55673,18.95,43.7087996,14.57798215,8.747507769,22.63035942,1.653547898,0.713,-4.376,-1.013,84073,94.36,2,4,3,0,0,0,0
-9.98568946590791,PA,5.598870971,14.4,24974,4.7,3.026798733,7.702750264,6.983759867,3.424003218,13.23847353,1.065915833,1.448036603,17.33118809,41.88244758,69.28,75.47793122,18.26,31347,21.59,50.12281877,13.36970045,9.790410566,16.384343,0.605661918,0.055,-2.692,-1.156,43425,97.93,3,7,9,0,0,0,0
-8.17127649596703,PA,3.354349528,9.4,25057,4.4,5.039835288,9.247157819,7.304628055,0.331214752,13.52609435,0.966789007,5.084594038,21.53791066,31.70709874,62.95,76.11654615,16.78,17197,24,49.45048555,12.58359016,6.768622434,14.22341106,2.251445322,1.141,-0.475,1.031,24763,95.73,3,6,7,0,0,0,0
-6.88268073299938,PA,7.223538433,14.2,28427,4.9,6.359921111,5.542565521,5.949210093,0.331415326,15.43317813,1.609295895,0.278551532,11.34131712,48.17823232,467.1,64.99976913,17.67,149307,20.49,36.78126277,17.1070345,9.269491718,27.71135982,5.511364174,2.79,-0.146,-2.104,209674,89.65,0,2,2,0,1,0,0
-7.13913456926315,PA,4.281036181,7.9,30778,3.4,4.745982374,8.100792417,4.933718433,0.13922832,15.28697327,1.305635785,2.559431238,16.03421462,44.41642598,550.37,68.02575429,14.97,360878,24.84,35.8112714,14.72547509,7.413585755,26.90382899,5.031884639,2.217,1.146,3.736,545724,84.89,0,2,2,0,0,0,0
-8.4119964050441,PA,5.672093815,15.8,27734,5.1,5.629415787,6.323279901,5.350857201,0.400111423,14.70536099,1.438375244,1.228190129,15.06242245,46.70921016,254.37,73.96428862,18.8,62572,21.24,43.42996868,16.3475676,9.040785016,21.3817682,1.558673411,0.208,-3.467,-2.582,85512,93.16,0,4,3,0,0,0,0
-7.80169462098118,PA,5.03466564,10,28560,3.9,4.289947437,5.805798353,5.863871227,0.245692929,16.54630195,0.935122176,1.578390935,14.6701014,46.08157005,369.14,69.82038625,17.02,95065,23.03,44.16767475,15.23694314,7.301320149,20.33871562,4.064208143,3.608,4.872,1.21,141793,86.85,0,3,2,0,0,0,0
-6.97877709851317,PA,5.424424779,12,32252,4.5,5.261521415,4.959070146,7.253177152,0.098932658,15.66414907,1.566527973,0.435869024,14.39159242,47.97612048,1012.55,64.83609646,14.77,246766,23.66,32.92552459,16.9764068,9.245195854,29.4197742,11.46649458,4.858,3.362,2.108,369318,71.6,0,2,2,0,1,0,0
-7.42623093159684,PA,6.741334414,14.3,27919,5.7,5.458381588,5.562211307,6.998522423,0.200338112,16.40043662,1.72383957,0.521145322,13.47257165,44.94229464,360.45,68.56326237,17.95,226835,20.19,38.89567307,17.49685895,9.785526925,23.16397381,6.382202313,2.442,1.209,-2.324,317417,88.2,0,2,2,0,0,0,0
-8.45974944275453,PA,6.159510332,13,26867,4.8,4.476750679,6.358661256,5.718327687,1.692044228,14.6104017,1.276944269,1.08335505,13.73925021,46.91932542,94.51,69.39887139,16.46,80595,20.85,39.10416279,17.34102612,10.5713754,22.77932874,1.864024587,0.508,-2.151,-0.367,113299,91.9,0,3,2,0,0,0,0
-9.51357586052137,PA,7.049074194,16.8,25517,5.3,2.441561285,5.64405759,4.883122571,2.561997044,11.52351234,1.275524169,1.625882739,20.04707943,45.41522965,44.37,73.71425243,16.99,29589,21.06,47.83534422,16.37770793,8.729595458,18.14863632,1.514136727,0.152,-4.21,-2.065,40625,94.45,2,7,8,0,0,0,0
-8.96394647108154,PA,5.520638211,15.3,26561,4.9,3.706018752,5.081157375,4.262526464,0.477870753,15.07006755,1.221897369,1.31061599,16.13267466,48.03710051,173.42,72.93821152,18.48,79179,21.63,43.46985943,15.03050051,8.785157681,22.55269705,1.596377519,0.302,-3.808,-2.351,109424,91.03,0,2,2,0,0,0,0
-10.0462883511678,PA,4.214087973,15.1,24407,4.7,2.33385513,7.338361558,5.46938001,0.384232247,13.42441061,1.100517053,2.461932546,22.39457331,40.90887529,113.57,70.37289201,18.51,32456,23.1,51.79319694,13.9296278,7.006408676,12.47843234,0.752771666,0.311,-1.904,0.825,46138,96.82,3,4,5,0,0,0,0
-7.19312804641545,PA,5.091157813,12.3,28486,5.4,6.713213653,5.90161428,6.655879318,0.26501204,15.74655675,1.309771045,0.542765044,9.555722604,48.85267624,279.21,77.71358112,12.78,115370,23.89,35.44508971,21.27589495,8.234376354,24.39715697,10.22221427,1.398,0.204,0.044,170271,70.5,4,3,2,0,1,0,0
-6.86871242038217,PA,2.879362547,5.9,46776,3.5,9.575634,5.43832617,3.339550726,0.059547945,12.80605211,2.268382821,0.224057833,11.45475399,52.37670447,1655.92,71.80593026,15.09,575812,22.94,23.84319882,14.62213361,7.047265427,48.70617493,10.79750299,2.371,2.188,1.563,830915,78.99,0,1,1,0,1,0,0
-8.01917410169746,PA,4.799772792,10.1,34095,3.6,3.903663965,3.903663965,5.535897729,0.319598219,12.31594567,0.75333866,1.929003538,9.405319028,57.63040749,140.25,68.75167068,18.59,13414,21.21,40.85284032,11.05561354,5.949008499,32.84628001,4.345687111,1.885,-0.246,-0.142,18230,94.19,0,3,2,0,0,0,1
-6.9185805793737,PA,3.710529126,10.2,34017,4.5,5.813641246,5.788131042,5.721670247,0.12755102,14.86439313,2.175080559,0.510204082,13.98294844,47.78732546,805.4,71.70596637,15.65,210590,21.89,34.80934517,17.34982668,9.242604112,29.18657106,7.554559975,1.784,2.755,-0.288,305285,81,0,2,2,0,1,0,0
-7.83339109808043,PA,6.404304346,13.3,25506,5.6,3.228435156,5.229729406,6.358603169,0.975481149,13.72863888,1.095319129,1.342185365,15.74191693,46.29341131,206.23,70.89594194,18.53,67364,20.57,50.01039131,12.56012113,8.51938721,16.0441779,1.153533712,0.223,-1.55,-2.108,90843,94.33,0,4,5,0,0,0,0
-8.95057605803957,PA,3.779166023,9.8,29685,3.7,7.798648293,11.2832441,9.606776091,0.092161854,14.86439042,1.053278329,2.400596858,8.43061529,35.89923637,83.36,79.81869438,13.69,32538,23.29,46.47796423,15.7262278,8.888069334,16.4423136,1.180210783,0.248,-0.973,1.738,46272,96.65,0,2,2,0,0,0,0
-6.79733582299536,PA,11.6711277,24.3,26557,5.5,6.20893857,4.202104321,6.073532104,0.079471392,12.0110766,1.94784817,0.202819128,6.391853529,56.90950722,11379.49,52.97724529,12.14,1063753,22.53,33.01208081,16.64079913,5.706117868,28.5758066,13.8677213,4.982,-0.971,4.621,1584064,36.87,0,1,1,1,1,0,0
-7.83868380819949,PA,4.229475407,10.3,33111,5.6,7.747385358,7.554304103,5.454545455,0.390185036,16.27111826,1.733708769,0.679806919,6.134352373,48.78117458,105.27,83.09176535,16.22,40759,23.28,33.97777178,22.3975073,8.55516573,27.96192252,8.546253919,0.553,-1.147,-1.555,55809,82.88,5,1,1,0,1,1,0
-9.71281119135942,PA,5.034160374,14.8,24087,5.9,2.397828382,7.193485146,7.223646509,2.066053386,9.696878299,4.916302217,4.569446539,16.93560549,39.66219273,16.14,77.09642802,19.49,12176,22.35,47.47864652,16.99244415,8.212877792,15.45663601,0.950581567,0.109,-4.223,-1.094,16526,97.38,5,9,9,0,0,0,0
-7.90782846252408,PA,5.43816628,13,26070,5.4,3.559633028,6.656561627,6.543278819,0.84563223,16.03988831,0.856800957,1.298763462,18.88631831,40.36218588,190.45,75.38351523,18.09,104909,20.05,46.60801266,15.70313319,10.06777302,16.21309897,1.836926613,0.304,-1.311,-3.362,141359,93.23,0,4,5,0,0,0,0
-9.50732900374826,PA,4.289572354,10.7,26415,5.4,3.139235492,7.739156269,4.609823727,0.252525253,15.89423648,0.698158051,2.802535155,19.0087146,40.8694791,120.78,72.17314488,15.48,26998,22.4,46.17008667,12.98244314,8.119119935,18.37173124,1.534621658,0.35,0.045,1.627,40372,96.03,0,7,8,0,0,0,0
-9.81805220568557,PA,5.007237134,12,25294,5.3,4.416771463,7.934852621,7.042296721,1.984479956,13.40674171,0.883354293,2.518173174,13.65825231,43.29049474,72.36,78.24491719,18.56,55686,19.46,50.14007111,14.42193729,8.007398628,15.49402004,0.924628748,0.332,-1.987,-3.558,73447,95.53,5,4,3,0,0,0,0
-8.71078434046842,PA,5.498913589,14.3,28665,5.2,2.66864344,11.26760563,7.042253521,1.816160119,11.74944403,1.445515196,6.1897702,15.38176427,37.21275019,14.29,82.13891951,24.22,4914,15.96,48.53479853,16.28001628,7.590557591,17.31786732,1.699854298,0.734,2.201,-7.523,6066,94.73,5,8,7,0,0,0,1
-7.27264637769221,PA,5.277709812,12.8,29630,4.3,3.821516562,8.831097728,6.624692034,3.334245825,15.85546126,1.100465371,2.211880646,12.64713934,42.49657815,52.65,76.57808267,18.09,30530,21.14,45.51916148,17.24205699,8.584998362,17.84146741,1.671504596,0.039,-4.972,-1.982,40328,97.14,2,6,7,0,0,0,0
-9.22505655581186,PA,5.147240172,15,26059,5.3,3.487922171,7.224586811,5.809518545,2.492952297,14.93560334,1.088939252,2.968326792,16.63810735,41.45155049,37.03,73.57522562,18.01,29164,20.46,45.36757646,16.76724729,8.599643396,19.1091757,1.258914277,0.133,-2.68,-0.615,40591,96.62,5,6,6,0,0,0,0
-8.76683956259645,PA,5.391570455,12.6,25606,4,2.716440752,6.340183647,5.077612593,0.174901618,15.22190643,0.83624836,2.874945343,12.7896808,49.92348054,142.25,72.00624194,14.8,30538,18.49,38.82376056,14.61785317,7.397341018,25.54194774,2.87050583,0.731,-0.549,0.376,44923,85.24,4,4,5,0,0,0,0
-10.13994211791,PA,4.871714765,15,25837,4.9,3.55481436,6.223119459,5.933467919,0.803124726,14.14465022,1.18054946,1.272711314,17.04555429,43.97875889,81.54,75.55099247,17.98,38202,21.52,48.41631328,15.50704152,8.185435318,17.64829067,0.723613869,0.025,-5.577,-2.252,50668,96.49,3,4,3,0,0,0,0
-9.88310625784426,PA,4.926699699,11.2,27593,4.5,4.977475003,5.142292056,4.411603121,1.329524228,15.33897374,1.027359631,1.977804637,21.56356444,40.83617185,47.29,76.62763466,18.75,29308,20.85,46.07956872,16.98853555,10.24293708,19.2575406,1.119020857,0.208,-3.876,-2.301,39191,97.64,0,6,5,0,0,0,0
-8.90762684349567,PA,3.650882227,9,34244,4.5,5.971959151,7.585460449,5.4428109,2.910315384,14.16072878,1.755810108,0.788711504,11.08305022,47.3677881,242.5,75.63495838,17.5,148805,20.54,38.22317798,15.25217567,9.886764558,29.54739424,1.917637933,0.382,1.911,-2.427,206865,93.43,0,1,1,0,1,0,0
-8.44877807507456,PA,4.085175811,13,26570,4.7,4.859178186,10.79398028,5.779119687,0.882200311,14.52092277,1.528518187,1.967259518,7.180261358,46.74246356,72.8,80.46320508,18.98,39119,19.01,43.75878729,17.51322887,8.1750556,20.37628774,2.881480907,0.036,0.615,-3.465,51361,91.99,4,6,4,0,0,0,1
-8.85052048789337,PA,4.132100655,9.2,32916,4.5,5.333171319,5.944776188,6.306994399,0.593088923,15.76169976,1.200064806,0.421816414,14.34754432,47.12366338,355.38,77.46348861,18.86,261148,19.88,37.47453551,17.07307734,10.93249805,28.53209674,1.574061807,0.168,-0.985,-3.434,348899,94.78,0,1,1,0,1,0,0
-7.99878332429194,PA,4.524431182,11.8,28810,4.9,4.656541516,7.570734716,7.169840413,1.318325495,17.223036,1.726929304,1.611286717,13.72292036,41.60049341,71.17,77.85608309,16.01,19623,21.75,47.39846099,16.9545941,8.953778729,19.57396932,1.217920835,0.22,-4.387,-0.737,26794,96.44,3,2,2,0,0,0,0
-8.19463022248116,PA,4.502673944,8.8,31468,3.8,5.384656874,7.144783445,6.030096546,0.123154924,14.73993635,1.394257565,0.67825102,15.90631236,43.60223657,481.07,74.70042746,14.04,308348,23.45,40.19808787,15.92097241,9.057298896,24.22165865,3.937488458,1.187,1.223,1.91,449058,86.16,0,2,2,0,1,0,0
-7.95571390353695,RI,3.322560652,7.7,43617,3,7.71581663,4.270688629,3.020440564,0,12.02619567,2.548124628,0.333399484,8.38658464,57.76146061,2064.01,69.64148724,16.73,34168,20.37,19.88410208,15.46768907,7.615312573,47.13181925,9.153374233,0.821,0.261,-2.949,48479,94.34,0,1,1,0,1,1,0
-7.36502188565356,RI,3.452419837,7.8,38039,3.2,7.65382576,5.615879383,4.648777002,0.018442954,14.7324619,1.556124213,0.195956382,11.38045508,49.8051963,985.94,69.87491465,15.69,120446,20.62,28.44511233,19.87695731,11.1136941,32.13141159,6.141790908,0.593,-0.194,-0.853,164292,91.56,0,1,1,0,1,1,0
-9.36958824310534,RI,4.256686919,8.1,45442,3.1,6.778964667,6.713712601,2.810672338,0.045918121,11.78887331,1.537048673,1.068200493,6.907052057,57.09314128,809.56,62.04105972,16.97,60672,19.82,21.7052347,16.62051688,7.398800105,47.90842563,6.898585615,2.277,-0.902,-0.414,82082,87.87,4,1,1,0,1,1,0
-6.63773080604271,RI,6.590403215,16.1,30356,3.9,6.72041797,5.263005128,3.968458735,0.041281001,15.40910117,1.733157029,0.318960235,11.45225272,51.47418325,1530.32,53.48845997,13.47,431878,21.96,30.85408379,18.20051033,7.656560418,28.1148843,18.58484901,4.961,-0.548,2.315,638931,66.12,0,1,1,0,1,0,0
-7.53599770219399,RI,4.586345917,8,41000,3.1,6.050329075,5.900116144,2.838559814,0.038714673,13.16918312,1.313201703,1.155245838,10.22996516,55.15137437,385.68,74.54134512,14.98,86024,20.07,22.70412908,17.638101,8.825444062,44.95257138,4.751984284,0.644,0.523,-1.719,125577,92.4,4,1,1,0,1,1,0
-9.41407002043108,VT,3.752610064,8.9,33120,2.3,4.306387226,9.181636727,3.278443114,0.234530938,13.01397206,1.24251497,4.466067864,10.98303393,50.42914172,48.05,74.07859906,13.86,25425,20.37,30.54867257,16.76696165,8.892822026,36.67649951,4.623839303,1.526,0.027,-0.152,36777,94.13,0,6,6,0,1,0,0
